Timestamp,State,S1_Angle,S2_Angle,S3_Angle,Kappa,Phi,X,Y,Z
2025-11-16 15:27:04.425,2,0,0,135,9.085302,0.796302,0.054313,0.05551,0.105189
2025-11-16 15:27:04.677,2,0,0,140,9.536326,0.780797,0.057093,0.05657,0.101963
2025-11-16 15:27:04.929,2,0,0,145,9.460776,0.781201,0.056755,0.056281,0.10251
2025-11-16 15:27:05.181,2,0,0,145,9.887924,0.763899,0.059492,0.056987,0.09938
2025-11-16 15:27:05.434,2,0,0,150,10.0,0.753317,0.060545,0.056779,0.098545
2025-11-16 15:27:05.687,2,0,0,150,10.0,0.745869,0.060966,0.056327,0.098545
2025-11-16 15:27:05.939,2,0,0,155,10.0,0.729212,0.061896,0.055304,0.098545
2025-11-16 15:27:06.192,2,0,0,160,10.0,0.725605,0.062095,0.05508,0.098545
2025-11-16 15:27:06.444,2,0,0,160,10.0,0.70644,0.063139,0.05388,0.098545
2025-11-16 15:27:06.696,2,0,0,165,10.0,0.688686,0.064085,0.05275,0.098545
2025-11-16 15:27:06.948,2,0,0,170,10.0,0.683279,0.06437,0.052403,0.098545
2025-11-16 15:27:07.201,2,0,0,170,10.0,0.662977,0.06542,0.051086,0.098545
2025-11-16 15:27:07.453,2,0,0,175,10.0,0.646274,0.066264,0.049986,0.098545
2025-11-16 15:27:07.705,2,0,0,175,10.0,0.639503,0.066601,0.049536,0.098545
2025-11-16 15:27:07.957,3,0,0,0,8.903517,0.799484,0.053345,0.054869,0.10646
2025-11-16 15:27:08.210,3,0,0,0,4.110854,1.08915,0.018153,0.034728,0.132398
2025-11-16 15:27:08.462,3,0,0,0,3.945959,1.115591,0.016573,0.033858,0.132987
2025-11-16 15:27:08.714,3,5,5,5,4.134944,1.107169,0.017621,0.035244,0.132311
2025-11-16 15:27:08.966,3,10,10,10,3.772645,1.14446,0.014937,0.032887,0.133581
2025-11-16 15:27:09.219,3,10,10,10,3.788812,1.160651,0.014462,0.03326,0.133527
2025-11-16 15:27:09.471,3,15,15,15,3.751968,1.174459,0.013871,0.033146,0.13365
2025-11-16 15:27:09.724,3,15,15,15,3.71221,1.176149,0.013675,0.032834,0.133782
2025-11-16 15:27:09.976,3,20,20,20,3.702158,1.185104,0.013346,0.03287,0.133815
2025-11-16 15:27:10.229,3,25,25,25,3.669531,1.188786,0.013114,0.032642,0.133923
2025-11-16 15:27:10.481,3,25,25,25,3.61872,1.199539,0.012593,0.032347,0.134088
2025-11-16 15:27:10.733,3,30,30,30,3.476065,1.22138,0.011434,0.03138,0.134539
2025-11-16 15:27:10.986,3,35,35,35,3.515771,1.216429,0.011716,0.031667,0.134415
2025-11-16 15:27:11.238,3,35,35,35,3.437281,1.222513,0.011276,0.031057,0.134659
2025-11-16 15:27:11.491,3,40,40,40,3.330204,1.196964,0.011704,0.029836,0.134983
2025-11-16 15:27:11.744,3,40,40,40,3.212011,1.243909,0.009938,0.029312,0.135329
2025-11-16 15:27:11.996,3,45,45,45,3.07537,1.265186,0.008929,0.028301,0.135715
2025-11-16 15:27:12.247,3,50,50,50,3.103567,1.238756,0.009759,0.028304,0.135636
2025-11-16 15:27:12.500,3,50,50,50,2.986954,1.288334,0.008041,0.027705,0.135955
2025-11-16 15:27:12.752,3,55,55,55,3.005056,1.267716,0.008661,0.027695,0.135907
2025-11-16 15:27:13.005,3,60,60,60,2.992865,1.280777,0.008266,0.027696,0.135939
2025-11-16 15:27:13.257,3,60,60,60,2.909664,1.293556,0.007697,0.027049,0.13616
2025-11-16 15:27:13.509,3,65,65,65,3.012206,1.292519,0.00799,0.027966,0.135887
2025-11-16 15:27:13.762,3,65,65,65,2.992429,1.297029,0.007813,0.027823,0.135941
2025-11-16 15:27:14.014,3,70,70,70,2.956617,1.270336,0.008454,0.027284,0.136036
2025-11-16 15:27:14.266,3,75,75,75,2.929665,1.290669,0.007827,0.027207,0.136108
2025-11-16 15:27:14.518,3,75,75,75,2.975438,1.288107,0.008017,0.027599,0.135986
2025-11-16 15:27:14.771,3,80,80,80,3.074597,1.127039,0.012738,0.026795,0.135717
2025-11-16 15:27:15.023,3,85,85,85,3.038524,1.250332,0.00924,0.027838,0.135816
2025-11-16 15:27:15.275,3,85,85,85,3.004633,1.284264,0.0082,0.027831,0.135908
2025-11-16 15:27:15.528,3,90,90,90,3.198833,1.134583,0.013025,0.027941,0.135367
2025-11-16 15:27:15.780,3,90,90,90,2.987644,1.284168,0.008158,0.027677,0.135953
2025-11-16 15:27:16.032,3,95,95,95,3.219592,0.957675,0.01785,0.025371,0.135307
2025-11-16 15:27:16.285,3,100,100,100,3.019239,1.281087,0.008328,0.027936,0.135868
2025-11-16 15:27:16.538,3,100,100,100,2.954444,1.292007,0.007855,0.027441,0.136042
2025-11-16 15:27:16.790,3,105,105,105,3.109197,1.071427,0.014362,0.02633,0.135621
2025-11-16 15:27:17.043,3,110,110,110,3.067305,1.260182,0.009047,0.028184,0.135737
2025-11-16 15:27:17.295,3,110,110,110,2.972726,1.126773,0.012335,0.02593,0.135993
2025-11-16 15:27:17.547,3,115,115,115,3.381215,1.27935,0.009345,0.03115,0.13483
2025-11-16 15:27:17.800,3,115,115,115,2.919652,1.180433,0.010737,0.026094,0.136134
2025-11-16 15:27:18.052,3,120,120,120,3.196098,0.858595,0.02013,0.023315,0.135375
2025-11-16 15:27:18.304,3,125,125,125,2.73031,1.302059,0.007018,0.025484,0.136616
2025-11-16 15:27:18.556,3,125,125,125,2.873038,1.279093,0.007989,0.026605,0.136255
2025-11-16 15:27:18.809,3,130,130,130,2.92902,1.055986,0.013936,0.024636,0.136109
2025-11-16 15:27:19.022,3,135,135,135,2.830572,1.222976,0.009332,0.025739,0.136364
2025-11-16 15:27:19.275,3,135,135,135,2.870352,1.125104,0.011964,0.025042,0.136262
2025-11-16 15:27:19.527,3,140,140,140,3.287228,1.156455,0.012742,0.028972,0.13511
2025-11-16 15:27:19.780,3,140,140,140,3.261984,0.683935,0.02435,0.01985,0.135184
2025-11-16 15:27:20.032,3,145,145,145,5.450062,0.377354,0.04729,0.018743,0.126806
2025-11-16 15:27:20.285,3,150,150,150,6.759848,0.099982,0.061141,0.006133,0.120018
2025-11-16 15:27:20.537,3,150,150,150,5.343706,0.232485,0.048627,0.011513,0.127301
2025-11-16 15:27:20.789,3,155,155,155,3.250219,1.411178,0.004976,0.030908,0.135219
2025-11-16 15:27:21.041,3,160,160,160,2.727972,1.137968,0.011078,0.023975,0.136621
2025-11-16 15:27:21.294,3,160,160,160,3.483528,0.741274,0.024686,0.022598,0.134516
2025-11-16 15:27:21.546,3,165,165,165,5.493284,0.364709,0.047863,0.018274,0.126602
2025-11-16 15:27:21.798,3,165,165,165,7.733767,0.029105,0.068641,0.001998,0.114206
2025-11-16 15:27:22.051,3,170,170,170,9.134117,0.121138,0.077391,0.009421,0.104845
2025-11-16 15:27:22.304,3,175,175,175,9.270409,-0.120108,0.078225,-0.009441,0.103877
2025-11-16 15:27:22.556,3,175,175,175,9.731719,0.070031,0.081302,0.005703,0.100534
2025-11-16 15:27:22.808,4,0,0,0,8.253969,0.068179,0.072111,0.004924,0.110858
2025-11-16 15:27:23.061,0,0,0,0,3.253778,-0.642856,0.025084,-0.018787,0.135208
2025-11-16 15:27:23.313,0,0,0,0,3.34312,1.159801,0.012852,0.02949,0.134944
2025-11-16 15:27:23.566,0,0,0,0,3.310789,1.139062,0.013335,0.028945,0.135041
2025-11-16 15:27:23.817,0,0,0,0,3.268208,1.173612,0.012175,0.029023,0.135166
2025-11-16 15:27:24.070,0,5,0,0,3.213219,1.132538,0.013139,0.028036,0.135326
2025-11-16 15:27:24.322,0,10,0,0,3.170163,1.154139,0.012368,0.027946,0.135449
2025-11-16 15:27:24.575,0,10,0,0,3.170491,1.136112,0.012871,0.027722,0.135448
2025-11-16 15:27:24.827,0,15,0,0,3.148046,1.12935,0.012969,0.027445,0.135512
2025-11-16 15:27:25.080,0,20,0,0,3.123659,1.140585,0.012565,0.027382,0.13558
2025-11-16 15:27:25.332,0,20,0,0,3.103009,1.133382,0.01268,0.027116,0.135638
2025-11-16 15:27:25.584,0,25,0,0,3.089464,1.137938,0.012503,0.027059,0.135676
2025-11-16 15:27:25.837,0,25,0,0,3.062219,1.145497,0.012193,0.02692,0.135751
2025-11-16 15:27:26.089,0,30,0,0,3.04371,1.160749,0.011712,0.026944,0.135801
2025-11-16 15:27:26.341,0,35,0,0,3.036337,1.131634,0.012462,0.026529,0.135822
2025-11-16 15:27:26.593,0,35,0,0,3.00827,1.186034,0.010903,0.026924,0.135898
2025-11-16 15:27:26.845,0,40,0,0,2.969511,1.239769,0.009323,0.027127,0.136002
2025-11-16 15:27:27.098,0,45,0,0,2.964835,1.221755,0.009795,0.026914,0.136014
2025-11-16 15:27:27.351,0,45,0,0,2.897673,1.270375,0.008289,0.026755,0.136191
2025-11-16 15:27:27.564,0,50,0,0,2.949744,1.412732,0.004486,0.028144,0.136055
2025-11-16 15:27:27.816,0,50,0,0,2.893735,1.332753,0.006596,0.027184,0.136202
2025-11-16 15:27:28.068,0,55,0,0,2.909489,1.456994,0.003193,0.027939,0.136161
2025-11-16 15:27:28.321,0,60,0,0,2.956572,1.357551,0.006045,0.027916,0.136036
2025-11-16 15:27:28.573,0,60,0,0,2.911482,1.553612,0.000484,0.028136,0.136155
2025-11-16 15:27:28.825,0,65,0,0,3.058838,1.688367,-0.003463,0.029317,0.13576
2025-11-16 15:27:29.078,0,70,0,0,2.915928,1.593564,-0.000642,0.028174,0.136144
2025-11-16 15:27:29.330,0,70,0,0,3.109966,1.763108,-0.005734,0.029446,0.135618
2025-11-16 15:27:29.583,0,75,0,0,3.305415,1.946092,-0.011663,0.029604,0.135057
2025-11-16 15:27:29.835,0,75,0,0,3.255686,1.866177,-0.009128,0.029999,0.135203
2025-11-16 15:27:30.087,0,80,0,0,3.511801,1.997538,-0.01396,0.030703,0.134428
2025-11-16 15:27:30.339,0,85,0,0,3.373313,1.899187,-0.010465,0.030715,0.134854
2025-11-16 15:27:30.591,0,85,0,0,3.663261,2.052199,-0.016261,0.031128,0.133943
2025-11-16 15:27:30.844,0,90,0,0,4.117991,2.196996,-0.023004,0.031803,0.132372
2025-11-16 15:27:31.096,0,95,0,0,3.930262,2.13627,-0.020122,0.031709,0.133042
2025-11-16 15:27:31.348,0,95,0,0,4.353217,2.231946,-0.025394,0.032643,0.131493
2025-11-16 15:27:31.601,0,100,0,0,4.690891,2.307328,-0.029786,0.032849,0.130151
2025-11-16 15:27:31.854,0,100,0,0,4.614236,2.290745,-0.028793,0.032832,0.130464
2025-11-16 15:27:32.106,0,105,0,0,4.97491,2.350086,-0.0329,0.033305,0.128953
2025-11-16 15:27:32.358,0,110,0,0,4.930182,2.30633,-0.031152,0.034425,0.129146
2025-11-16 15:27:32.610,0,110,0,0,5.324584,2.394544,-0.036545,0.033844,0.12739
2025-11-16 15:27:32.863,0,115,0,0,5.873992,2.457709,-0.042162,0.034366,0.124745
2025-11-16 15:27:33.116,0,120,0,0,5.353659,2.412943,-0.037345,0.03333,0.127255
2025-11-16 15:27:33.369,0,120,0,0,6.167638,2.482685,-0.044893,0.034763,0.12324
2025-11-16 15:27:33.620,0,125,0,0,6.691066,2.516607,-0.049401,0.035641,0.120405
2025-11-16 15:27:33.872,0,125,0,0,6.562729,2.512726,-0.048454,0.035244,0.121118
2025-11-16 15:27:34.124,0,130,0,0,7.080628,2.550547,-0.053052,0.035602,0.118172
2025-11-16 15:27:34.376,0,135,0,0,6.825597,2.511117,-0.050043,0.036523,0.119645
2025-11-16 15:27:34.629,0,135,0,0,7.455448,2.574421,-0.056228,0.035816,0.115929
2025-11-16 15:27:34.881,0,140,0,0,8.030488,2.599324,-0.060601,0.036513,0.112316
2025-11-16 15:27:35.133,0,145,0,0,7.78172,2.594596,-0.058941,0.035894,0.113904
2025-11-16 15:27:35.385,0,145,0,0,8.307834,2.619695,-0.062972,0.036214,0.110502
2025-11-16 15:27:35.638,0,150,0,0,8.760325,2.642713,-0.066399,0.036178,0.10745
2025-11-16 15:27:35.890,0,150,0,0,8.680229,2.636791,-0.065732,0.036321,0.107998
2025-11-16 15:27:36.142,0,155,0,0,9.234284,2.662578,-0.06973,0.036215,0.104134
2025-11-16 15:27:36.395,0,160,0,0,9.345417,2.660874,-0.070262,0.036644,0.103341
2025-11-16 15:27:36.648,0,160,0,0,9.795597,2.680297,-0.073307,0.036438,0.100064
2025-11-16 15:27:36.900,0,165,0,0,10.0,2.708405,-0.075336,0.034842,0.098545
2025-11-16 15:27:37.153,0,170,0,0,10.0,2.702308,-0.075123,0.035301,0.098545
2025-11-16 15:27:37.405,0,170,0,0,10.0,2.725652,-0.075926,0.033537,0.098545
2025-11-16 15:27:37.657,0,175,0,0,10.0,2.737654,-0.076323,0.032624,0.098545
2025-11-16 15:27:37.909,0,175,0,0,10.0,2.745574,-0.076579,0.032018,0.098545
2025-11-16 15:27:38.161,1,0,0,0,7.105563,2.561432,-0.053593,0.035125,0.118026
2025-11-16 15:27:38.414,1,0,0,0,2.753365,1.771804,-0.005321,0.026114,0.136559
2025-11-16 15:27:38.666,1,0,0,0,2.780152,1.713165,-0.003817,0.026631,0.136492
2025-11-16 15:27:38.918,1,0,5,0,2.951168,1.637696,-0.001906,0.028449,0.136051
2025-11-16 15:27:39.171,1,0,10,0,2.848929,1.600234,-0.000811,0.027539,0.136318
2025-11-16 15:27:39.423,1,0,10,0,3.048735,1.581626,-0.000319,0.029425,0.135788
2025-11-16 15:27:39.675,1,0,15,0,3.145467,1.568955,5.6e-05,0.030331,0.135519
2025-11-16 15:27:39.927,1,0,20,0,3.089661,1.544101,0.000796,0.029799,0.135675
2025-11-16 15:27:40.180,1,0,20,0,3.133851,1.5362,0.001045,0.030204,0.135552
2025-11-16 15:27:40.432,1,0,25,0,3.145779,1.536866,0.001029,0.030316,0.135518
2025-11-16 15:27:40.685,1,0,25,0,3.115951,1.516697,0.001625,0.030011,0.135602
2025-11-16 15:27:40.936,1,0,30,0,3.057175,1.503826,0.001975,0.02944,0.135765
2025-11-16 15:27:41.189,1,0,35,0,3.1565,1.518877,0.001579,0.030393,0.135488
2025-11-16 15:27:41.441,1,0,35,0,2.961354,1.489983,0.002309,0.028515,0.136024
2025-11-16 15:27:41.693,1,0,40,0,2.741826,1.458664,0.00297,0.026375,0.136587
2025-11-16 15:27:41.946,1,0,45,0,2.837835,1.469849,0.002766,0.027307,0.136346
2025-11-16 15:27:42.198,1,0,45,0,2.594093,1.440975,0.003255,0.024932,0.136943
2025-11-16 15:27:42.450,1,0,50,0,2.595097,1.402381,0.004216,0.024798,0.13694
2025-11-16 15:27:42.703,1,0,50,0,2.450468,1.417968,0.00362,0.023503,0.13727
2025-11-16 15:27:42.955,1,0,55,0,2.135962,1.339369,0.004766,0.020223,0.137923
2025-11-16 15:27:43.207,1,0,60,0,2.355084,1.407441,0.00372,0.022567,0.137477
2025-11-16 15:27:43.460,1,0,60,0,1.867188,1.282118,0.00518,0.017442,0.138411
2025-11-16 15:27:43.712,1,0,65,0,1.448291,1.192617,0.005223,0.013145,0.139043
2025-11-16 15:27:43.964,1,0,70,0,1.646236,1.217171,0.005562,0.015068,0.138764
2025-11-16 15:27:44.216,1,0,70,0,1.368373,1.062041,0.006512,0.011676,0.139145
2025-11-16 15:27:44.470,1,0,75,0,1.230144,0.905956,0.007419,0.009464,0.139309
2025-11-16 15:27:44.722,1,0,75,0,1.189952,0.892364,0.007302,0.009058,0.139353
2025-11-16 15:27:44.974,1,0,80,0,0.978061,0.430029,0.008699,0.00399,0.139563
2025-11-16 15:27:45.226,1,0,85,0,1.194542,0.90277,0.007235,0.009169,0.139348
2025-11-16 15:27:45.479,1,0,85,0,0.951859,0.193864,0.00914,0.001794,0.139586
2025-11-16 15:27:45.731,1,0,90,0,1.230971,-0.368433,0.011226,-0.004334,0.139308
2025-11-16 15:27:45.983,1,0,95,0,1.098533,-0.211366,0.010505,-0.002254,0.139449
2025-11-16 15:27:46.236,1,0,95,0,1.311821,-0.454685,0.011517,-0.00563,0.139214
2025-11-16 15:27:46.488,1,0,100,0,1.716704,-0.689543,0.012918,-0.010652,0.138656
2025-11-16 15:27:46.740,1,0,100,0,1.569465,-0.623584,0.012436,-0.008946,0.138876
2025-11-16 15:27:46.993,1,0,105,0,1.952477,-0.767678,0.013682,-0.013206,0.138263
2025-11-16 15:27:47.202,1,0,110,0,1.617033,-0.600073,0.013023,-0.008911,0.138807
2025-11-16 15:27:47.454,1,0,110,0,2.250135,-0.842122,0.014563,-0.016316,0.137696
2025-11-16 15:27:47.707,1,0,115,0,2.794558,-0.929875,0.016168,-0.021673,0.136456
2025-11-16 15:27:47.959,1,0,120,0,2.629827,-0.905997,0.01572,-0.020056,0.136858
2025-11-16 15:27:48.211,1,0,120,0,3.033245,-0.956445,0.016879,-0.023928,0.13583
2025-11-16 15:27:48.463,1,0,125,0,3.337919,-0.987639,0.017688,-0.026812,0.13496
2025-11-16 15:27:48.715,1,0,125,0,3.364198,-0.986321,0.017857,-0.026992,0.134881
2025-11-16 15:27:48.968,1,0,130,0,3.79246,-1.01279,0.019221,-0.030795,0.133514
2025-11-16 15:27:49.220,1,0,135,0,3.30646,-0.969828,0.017997,-0.026252,0.135053
2025-11-16 15:27:49.473,1,0,135,0,4.097438,-1.029015,0.020145,-0.033471,0.132447
2025-11-16 15:27:49.726,1,0,140,0,4.555238,-1.05381,0.021327,-0.03751,0.130701
2025-11-16 15:27:49.978,1,0,145,0,4.426099,-1.045444,0.021067,-0.036341,0.131211
2025-11-16 15:27:50.231,1,0,145,0,4.85372,-1.062241,0.022283,-0.039973,0.129472
2025-11-16 15:27:50.483,1,0,150,0,5.119752,-1.069587,0.023093,-0.04215,0.128317
2025-11-16 15:27:50.735,1,0,150,0,5.17524,-1.071222,0.023252,-0.042605,0.128069
2025-11-16 15:27:50.988,1,0,155,0,5.651229,-1.081279,0.02471,-0.046381,0.125845
2025-11-16 15:27:51.241,1,0,160,0,5.442276,-1.062989,0.024704,-0.044393,0.126842
2025-11-16 15:27:51.493,1,0,160,0,6.050403,-1.086518,0.025994,-0.049412,0.123849
2025-11-16 15:27:51.745,1,0,165,0,6.634956,-1.096906,0.0276,-0.053815,0.120718
2025-11-16 15:27:51.997,1,0,170,0,6.465348,-1.091858,0.027259,-0.052496,0.121651
2025-11-16 15:27:52.249,1,0,170,0,7.081463,-1.102698,0.02883,-0.057024,0.118167
2025-11-16 15:27:52.502,1,0,175,0,7.54775,-1.099685,0.030562,-0.060001,0.115363
2025-11-16 15:27:52.754,1,0,175,0,7.561331,-1.102069,0.030464,-0.060161,0.115279
2025-11-16 15:27:53.006,2,0,0,0,3.682517,-1.027943,0.018233,-0.030222,0.13388
2025-11-16 15:27:53.259,2,0,0,0,1.921349,1.313655,0.00476,0.018101,0.138318
2025-11-16 15:27:53.511,2,0,0,0,2.047772,1.269721,0.005911,0.019035,0.13809
2025-11-16 15:27:53.763,2,0,0,5,2.159072,1.28462,0.005928,0.020144,0.137878
2025-11-16 15:27:54.015,2,0,0,10,2.257828,1.303221,0.005802,0.021162,0.13768
2025-11-16 15:27:54.267,2,0,0,10,2.294789,1.313729,0.005669,0.021564,0.137604
2025-11-16 15:27:54.520,2,0,0,15,2.314829,1.318469,0.005614,0.021775,0.137562
2025-11-16 15:27:54.772,2,0,0,15,2.339728,1.319446,0.005652,0.022011,0.13751
2025-11-16 15:27:55.024,2,0,0,20,2.366072,1.320373,0.005694,0.02226,0.137454
2025-11-16 15:27:55.276,2,0,0,25,2.370613,1.326505,0.005568,0.022336,0.137444
2025-11-16 15:27:55.528,2,0,0,25,2.390978,1.326813,0.005608,0.022526,0.1374
2025-11-16 15:27:55.781,2,0,0,30,2.462377,1.312208,0.00611,0.023099,0.137243
2025-11-16 15:27:56.033,2,0,0,35,2.448122,1.317532,0.005953,0.023,0.137275
2025-11-16 15:27:56.285,2,0,0,35,2.477364,1.313935,0.006106,0.023247,0.13721
2025-11-16 15:27:56.538,2,0,0,40,2.606814,1.286503,0.007086,0.02425,0.136913
2025-11-16 15:27:56.790,2,0,0,40,2.559392,1.298182,0.006681,0.023898,0.137023
2025-11-16 15:27:57.042,2,0,0,45,2.734733,1.261852,0.00805,0.025221,0.136605
2025-11-16 15:27:57.295,2,0,0,50,2.540686,1.296472,0.006674,0.023716,0.137066
2025-11-16 15:27:57.548,2,0,0,50,3.150183,1.22275,0.01036,0.028553,0.135506
2025-11-16 15:27:57.800,2,0,0,55,3.284189,1.169436,0.012354,0.029109,0.135119
2025-11-16 15:27:58.052,2,0,0,60,3.08024,1.204403,0.010648,0.027749,0.135701
2025-11-16 15:27:58.305,2,0,0,60,3.44804,1.150115,0.013534,0.03025,0.134626
2025-11-16 15:27:58.557,2,0,0,65,3.878762,1.100065,0.01682,0.033053,0.13322
2025-11-16 15:27:58.810,2,0,0,65,3.738525,1.109239,0.015947,0.032062,0.133695
2025-11-16 15:27:59.063,2,0,0,70,4.067664,1.07735,0.018377,0.034169,0.132555
2025-11-16 15:27:59.315,2,0,0,75,3.991819,1.082502,0.017879,0.033658,0.132826
2025-11-16 15:27:59.567,2,0,0,75,4.371599,1.049873,0.020664,0.036014,0.131422
2025-11-16 15:27:59.777,2,0,0,80,4.83864,1.013371,0.02414,0.038725,0.129536
2025-11-16 15:28:00.029,2,0,0,85,4.511993,1.03201,0.021943,0.036708,0.130874
2025-11-16 15:28:00.282,2,0,0,85,5.143806,0.987053,0.026603,0.040275,0.128209
2025-11-16 15:28:00.534,2,0,0,90,5.594998,0.961077,0.029825,0.042699,0.126116
2025-11-16 15:28:00.786,2,0,0,90,5.485482,0.967,0.029051,0.04212,0.126639
2025-11-16 15:28:01.038,2,0,0,95,5.950053,0.941838,0.032366,0.044488,0.124362
2025-11-16 15:28:01.291,2,0,0,100,5.583495,0.953847,0.030078,0.042404,0.126172
2025-11-16 15:28:01.543,2,0,0,100,6.237065,0.924446,0.034533,0.045771,0.122875
2025-11-16 15:28:01.796,2,0,0,105,6.754666,0.898909,0.038224,0.04806,0.120047
2025-11-16 15:28:02.048,2,0,0,110,6.602353,0.904839,0.037208,0.047357,0.120899
2025-11-16 15:28:02.300,2,0,0,110,7.037598,0.886226,0.040196,0.049245,0.118424
2025-11-16 15:28:02.552,2,0,0,115,7.495807,0.865896,0.043387,0.051002,0.115682
2025-11-16 15:28:02.804,2,0,0,115,7.45348,0.865756,0.043195,0.050761,0.115941
2025-11-16 15:28:03.056,2,0,0,120,7.897269,0.845925,0.046296,0.052269,0.113171
2025-11-16 15:28:03.308,2,0,0,125,7.741294,0.845938,0.045566,0.051446,0.114158
2025-11-16 15:28:03.561,2,0,0,125,8.252791,0.831302,0.048705,0.053395,0.110866
2025-11-16 15:28:03.813,2,0,0,130,8.664862,0.815045,0.051438,0.054582,0.108103
2025-11-16 15:28:04.065,2,0,0,135,8.55699,0.816162,0.050895,0.054127,0.108836
2025-11-16 15:28:04.318,2,0,0,135,9.084284,0.796461,0.054299,0.055514,0.105196
2025-11-16 15:28:04.570,2,0,0,140,9.483159,0.781844,0.056813,0.05641,0.102348
2025-11-16 15:28:04.822,2,0,0,140,9.449338,0.780869,0.056726,0.056215,0.102593
2025-11-16 15:28:05.075,2,0,0,145,9.891891,0.7645,0.059474,0.057039,0.099351
2025-11-16 15:28:05.327,2,0,0,150,10.0,0.754247,0.060492,0.056836,0.098545
2025-11-16 15:28:05.579,2,0,0,150,10.0,0.747482,0.060875,0.056425,0.098545
2025-11-16 15:28:05.831,2,0,0,155,10.0,0.729804,0.061863,0.05534,0.098545
2025-11-16 15:28:06.083,2,0,0,160,10.0,0.726142,0.062065,0.055113,0.098545
2025-11-16 15:28:06.336,2,0,0,160,10.0,0.707709,0.06307,0.05396,0.098545
2025-11-16 15:28:06.588,2,0,0,165,10.0,0.690669,0.063981,0.052878,0.098545
2025-11-16 15:28:06.841,2,0,0,165,10.0,0.685364,0.06426,0.052537,0.098545
2025-11-16 15:28:07.093,2,0,0,170,10.0,0.665018,0.065316,0.051219,0.098545
2025-11-16 15:28:07.345,2,0,0,175,10.0,0.651042,0.066025,0.050301,0.098545
2025-11-16 15:28:07.598,2,0,0,175,10.0,0.639349,0.066609,0.049526,0.098545
2025-11-16 15:28:07.850,3,0,0,0,9.46816,0.768827,0.057479,0.055605,0.102457
2025-11-16 15:28:08.102,3,0,0,0,4.135466,1.080657,0.018551,0.034768,0.132309
2025-11-16 15:28:08.354,3,0,0,0,3.942321,1.116034,0.016544,0.033836,0.133
2025-11-16 15:28:08.607,3,5,5,5,3.991086,1.133758,0.016128,0.034524,0.132828
2025-11-16 15:28:08.819,3,5,5,5,3.744317,1.144448,0.014831,0.032651,0.133676
2025-11-16 15:28:09.072,3,10,10,10,3.790098,1.160835,0.01446,0.033273,0.133522
2025-11-16 15:28:09.324,3,15,15,15,3.679462,1.17007,0.013758,0.032474,0.13389
2025-11-16 15:28:09.577,3,15,15,15,3.729437,1.174437,0.013792,0.032956,0.133725
2025-11-16 15:28:09.829,3,20,20,20,3.729596,1.181069,0.013574,0.033048,0.133725
2025-11-16 15:28:10.082,3,25,25,25,3.680448,1.186609,0.013222,0.032706,0.133887
2025-11-16 15:28:10.334,3,25,25,25,3.631375,1.196024,0.012749,0.03241,0.134047
2025-11-16 15:28:10.586,3,30,30,30,3.518079,1.20608,0.012051,0.031564,0.134408
2025-11-16 15:28:10.839,3,30,30,30,3.528026,1.215249,0.011793,0.031759,0.134377
2025-11-16 15:28:11.091,3,35,35,35,3.413877,1.221485,0.011234,0.030842,0.134731
2025-11-16 15:28:11.344,3,40,40,40,3.442915,1.220824,0.011346,0.031086,0.134642
2025-11-16 15:28:11.596,3,40,40,40,3.204802,1.25578,0.009569,0.029364,0.13535
2025-11-16 15:28:11.848,3,45,45,45,2.898945,1.282943,0.007955,0.026869,0.136188
2025-11-16 15:28:12.100,3,50,50,50,3.062753,1.261411,0.009,0.028155,0.135749
2025-11-16 15:28:12.353,3,50,50,50,3.024481,1.273522,0.008553,0.027919,0.135854
2025-11-16 15:28:12.605,3,55,55,55,3.016624,1.299184,0.007814,0.028058,0.135875
2025-11-16 15:28:12.857,3,55,55,55,2.98523,1.284902,0.008131,0.027662,0.13596
2025-11-16 15:28:13.110,3,60,60,60,2.910282,1.286984,0.007876,0.027003,0.136159
2025-11-16 15:28:13.362,3,65,65,65,2.933621,1.376009,0.005487,0.027812,0.136097
2025-11-16 15:28:13.615,3,65,65,65,2.994621,1.352942,0.006251,0.028236,0.135935
2025-11-16 15:28:13.867,3,70,70,70,2.983572,1.298881,0.007739,0.027758,0.135964
2025-11-16 15:28:14.119,3,75,75,75,2.950476,1.276956,0.008256,0.027284,0.136053
2025-11-16 15:28:14.371,3,75,75,75,2.875127,1.281379,0.007933,0.026642,0.13625
2025-11-16 15:28:14.624,3,80,80,80,3.379338,1.316583,0.008174,0.03146,0.134835
2025-11-16 15:28:14.877,3,80,80,80,2.987364,1.24208,0.009314,0.027307,0.135954
2025-11-16 15:28:15.129,3,85,85,85,3.565747,1.345524,0.007645,0.03336,0.134257
2025-11-16 15:28:15.381,3,90,90,90,3.493902,1.24705,0.010677,0.031819,0.134484
2025-11-16 15:28:15.634,3,90,90,90,3.037206,1.2437,0.00942,0.027764,0.135819
2025-11-16 15:28:15.887,3,95,95,95,3.099171,1.1217,0.01298,0.026934,0.135649
2025-11-16 15:28:16.139,3,100,100,100,3.035653,1.263646,0.00886,0.027933,0.135823
2025-11-16 15:28:16.391,3,100,100,100,2.974021,1.249936,0.00906,0.027261,0.13599
2025-11-16 15:28:16.643,3,105,105,105,3.132928,1.047459,0.0151,0.02617,0.135554
2025-11-16 15:28:16.896,3,105,105,105,2.995299,1.245292,0.00925,0.027407,0.135933
